success,code,data,responseTimestamp,subfolder,subsubfolder
True,SUCCESS,"{'aggregated': {'registeredUsers': 259990, 'appOpens': 6383337}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 81701, 'percentage': 0.31424670179622294}, {'brand': 'Vivo', 'count': 45835, 'percentage': 0.1762952421246971}, {'brand': 'Samsung', 'count': 32050, 'percentage': 0.12327397207584907}, {'brand': 'Oppo', 'count': 30262, 'percentage': 0.11639678449171122}, {'brand': 'Realme', 'count': 21734, 'percentage': 0.0835955229047271}, {'brand': 'Apple', 'count': 5329, 'percentage': 0.020496942190084234}, {'brand': 'Huawei', 'count': 4595, 'percentage': 0.017673756682949345}, {'brand': 'Gionee', 'count': 3855, 'percentage': 0.014827493365129427}, {'brand': 'Asus', 'count': 3465, 'percentage': 0.013327435670602716}, {'brand': 'Infinix', 'count': 3191, 'percentage': 0.01227354898265318}, {'brand': 'Others', 'count': 27973, 'percentage': 0.10759259971537367}]}",1643295776948,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 66891, 'appOpens': 362497}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 19602, 'percentage': 0.29304390725209667}, {'brand': 'Vivo', 'count': 10442, 'percentage': 0.1561047076587284}, {'brand': 'Samsung', 'count': 10090, 'percentage': 0.15084241527260767}, {'brand': 'Oppo', 'count': 7328, 'percentage': 0.10955135967469465}, {'brand': 'Realme', 'count': 3058, 'percentage': 0.04571616510442361}, {'brand': 'Gionee', 'count': 1735, 'percentage': 0.025937719573634718}, {'brand': 'Apple', 'count': 1641, 'percentage': 0.02453244831143203}, {'brand': 'Huawei', 'count': 1454, 'percentage': 0.021736855481305408}, {'brand': 'Asus', 'count': 1388, 'percentage': 0.020750175658907775}, {'brand': 'Lenovo', 'count': 1342, 'percentage': 0.020062489722085183}, {'brand': 'Others', 'count': 8811, 'percentage': 0.13172175629008387}]}",1630501497224,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 80077, 'appOpens': 1244022}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 23840, 'percentage': 0.2977134508036015}, {'brand': 'Vivo', 'count': 12573, 'percentage': 0.15701137655007055}, {'brand': 'Samsung', 'count': 11629, 'percentage': 0.14522272312898835}, {'brand': 'Oppo', 'count': 8798, 'percentage': 0.10986925084606067}, {'brand': 'Realme', 'count': 3780, 'percentage': 0.047204565605604605}, {'brand': 'Gionee', 'count': 2031, 'percentage': 0.02536308802777327}, {'brand': 'Apple', 'count': 1939, 'percentage': 0.02421419383843051}, {'brand': 'Huawei', 'count': 1826, 'percentage': 0.022803052062389948}, {'brand': 'Asus', 'count': 1716, 'percentage': 0.021429374227306217}, {'brand': 'Lenovo', 'count': 1459, 'percentage': 0.018219963285337863}, {'brand': 'Others', 'count': 10486, 'percentage': 0.13094896162443648}]}",1630501497684,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 53911, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 15755, 'percentage': 0.2922409155830907}, {'brand': 'Vivo', 'count': 8172, 'percentage': 0.1515831648457643}, {'brand': 'Samsung', 'count': 8129, 'percentage': 0.15078555396857785}, {'brand': 'Oppo', 'count': 5736, 'percentage': 0.1063975811986422}, {'brand': 'Realme', 'count': 2537, 'percentage': 0.04705904175400197}, {'brand': 'Gionee', 'count': 1456, 'percentage': 0.027007475283337353}, {'brand': 'Apple', 'count': 1390, 'percentage': 0.02578323533230695}, {'brand': 'Lenovo', 'count': 1166, 'percentage': 0.021628239134870435}, {'brand': 'Huawei', 'count': 1124, 'percentage': 0.020849177347851088}, {'brand': 'Asus', 'count': 1053, 'percentage': 0.019532191945985048}, {'brand': 'Others', 'count': 7393, 'percentage': 0.13713342360557215}]}",1630501496589,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 93124, 'appOpens': 1454551}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 27943, 'percentage': 0.3000622825480005}, {'brand': 'Vivo', 'count': 14840, 'percentage': 0.1593574159185602}, {'brand': 'Samsung', 'count': 13324, 'percentage': 0.14307804647566685}, {'brand': 'Oppo', 'count': 10459, 'percentage': 0.11231261543748121}, {'brand': 'Realme', 'count': 4629, 'percentage': 0.04970791632661827}, {'brand': 'Gionee', 'count': 2287, 'percentage': 0.024558652978823935}, {'brand': 'Apple', 'count': 2200, 'percentage': 0.0236244147588162}, {'brand': 'Huawei', 'count': 2151, 'percentage': 0.023098234611915295}, {'brand': 'Asus', 'count': 1783, 'percentage': 0.01914651432498604}, {'brand': 'Lenovo', 'count': 1598, 'percentage': 0.017159915811176495}, {'brand': 'Others', 'count': 11910, 'percentage': 0.127893990807955}]}",1630501498082,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 22436, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 6300, 'percentage': 0.2807987163487253}, {'brand': 'Samsung', 'count': 3501, 'percentage': 0.15604385808522017}, {'brand': 'Vivo', 'count': 2875, 'percentage': 0.1281422713496167}, {'brand': 'Oppo', 'count': 2141, 'percentage': 0.09542699233374934}, {'brand': 'Realme', 'count': 1062, 'percentage': 0.04733464075592797}, {'brand': 'Apple', 'count': 685, 'percentage': 0.030531288999821715}, {'brand': 'Gionee', 'count': 660, 'percentage': 0.029417008379390267}, {'brand': 'Lenovo', 'count': 624, 'percentage': 0.02781244428596898}, {'brand': 'Micromax', 'count': 550, 'percentage': 0.024514173649491888}, {'brand': 'Motorola', 'count': 402, 'percentage': 0.017917632376537707}, {'brand': 'Others', 'count': 3636, 'percentage': 0.16206097343555}]}",1630501495231,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 32090, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 9037, 'percentage': 0.2816142100342786}, {'brand': 'Samsung', 'count': 4899, 'percentage': 0.1526643814272359}, {'brand': 'Vivo', 'count': 4414, 'percentage': 0.1375506388282954}, {'brand': 'Oppo', 'count': 3161, 'percentage': 0.098504206918043}, {'brand': 'Realme', 'count': 1524, 'percentage': 0.04749143035213462}, {'brand': 'Gionee', 'count': 952, 'percentage': 0.029666562792147088}, {'brand': 'Apple', 'count': 897, 'percentage': 0.027952633219071363}, {'brand': 'Lenovo', 'count': 826, 'percentage': 0.025740105952009974}, {'brand': 'Micromax', 'count': 747, 'percentage': 0.02327827983795575}, {'brand': 'Huawei', 'count': 616, 'percentage': 0.019196011218448116}, {'brand': 'Others', 'count': 5017, 'percentage': 0.15634153942038018}]}",1630501495625,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 15074, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 4166, 'percentage': 0.27636990845163856}, {'brand': 'Samsung', 'count': 2382, 'percentage': 0.158020432532838}, {'brand': 'Vivo', 'count': 1872, 'percentage': 0.12418734244394321}, {'brand': 'Oppo', 'count': 1342, 'percentage': 0.08902746450842511}, {'brand': 'Realme', 'count': 725, 'percentage': 0.048096059440095526}, {'brand': 'Apple', 'count': 467, 'percentage': 0.030980496218654636}, {'brand': 'Gionee', 'count': 445, 'percentage': 0.02952102958736898}, {'brand': 'Lenovo', 'count': 432, 'percentage': 0.028658617487063817}, {'brand': 'Micromax', 'count': 346, 'percentage': 0.02295342974658352}, {'brand': 'Motorola', 'count': 298, 'percentage': 0.019769138914687543}, {'brand': 'Others', 'count': 2599, 'percentage': 0.17241608066870107}]}",1630501494793,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 42997, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 12421, 'percentage': 0.2888806195781101}, {'brand': 'Samsung', 'count': 6536, 'percentage': 0.1520106053910738}, {'brand': 'Vivo', 'count': 6312, 'percentage': 0.14680093960043725}, {'brand': 'Oppo', 'count': 4430, 'percentage': 0.10303044398446404}, {'brand': 'Realme', 'count': 2036, 'percentage': 0.04735214084703584}, {'brand': 'Gionee', 'count': 1152, 'percentage': 0.026792566923273718}, {'brand': 'Apple', 'count': 1148, 'percentage': 0.026699537177012348}, {'brand': 'Lenovo', 'count': 1024, 'percentage': 0.02381561504290997}, {'brand': 'Huawei', 'count': 849, 'percentage': 0.019745563643975162}, {'brand': 'Asus', 'count': 840, 'percentage': 0.019536246714887084}, {'brand': 'Others', 'count': 6249, 'percentage': 0.14533572109682072}]}",1630501496303,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 130205, 'appOpens': 2119279}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 39533, 'percentage': 0.3036212127030452}, {'brand': 'Vivo', 'count': 21565, 'percentage': 0.16562343996006298}, {'brand': 'Samsung', 'count': 17859, 'percentage': 0.13716063131216158}, {'brand': 'Oppo', 'count': 15078, 'percentage': 0.115802004531316}, {'brand': 'Realme', 'count': 7202, 'percentage': 0.05531277600706578}, {'brand': 'Huawei', 'count': 2861, 'percentage': 0.021973042509888255}, {'brand': 'Gionee', 'count': 2853, 'percentage': 0.021911600936983987}, {'brand': 'Apple', 'count': 2738, 'percentage': 0.02102837832648516}, {'brand': 'Asus', 'count': 2406, 'percentage': 0.018478553050958104}, {'brand': 'Micromax', 'count': 2075, 'percentage': 0.015936407972044084}, {'brand': 'Others', 'count': 16035, 'percentage': 0.12315195268998887}]}",1630501498739,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 173106, 'appOpens': 2868642}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 54400, 'percentage': 0.31425831571407115}, {'brand': 'Vivo', 'count': 28624, 'percentage': 0.16535533141543332}, {'brand': 'Samsung', 'count': 22931, 'percentage': 0.1324679676036648}, {'brand': 'Oppo', 'count': 19865, 'percentage': 0.11475627650110337}, {'brand': 'Realme', 'count': 10225, 'percentage': 0.05906785437824223}, {'brand': 'Huawei', 'count': 3789, 'percentage': 0.021888322761776022}, {'brand': 'Gionee', 'count': 3469, 'percentage': 0.020039744434046193}, {'brand': 'Apple', 'count': 3401, 'percentage': 0.019646921539403603}, {'brand': 'Asus', 'count': 3088, 'percentage': 0.017838780862592864}, {'brand': 'Micromax', 'count': 2778, 'percentage': 0.01604797060760459}, {'brand': 'Others', 'count': 20536, 'percentage': 0.11863251418206186}]}",1630501499250,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 107143, 'appOpens': 1684520}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 32305, 'percentage': 0.3015129313160916}, {'brand': 'Vivo', 'count': 17452, 'percentage': 0.16288511615317847}, {'brand': 'Samsung', 'count': 15066, 'percentage': 0.14061581251224997}, {'brand': 'Oppo', 'count': 12210, 'percentage': 0.11395984805353593}, {'brand': 'Realme', 'count': 5659, 'percentage': 0.05281726291031612}, {'brand': 'Apple', 'count': 2480, 'percentage': 0.023146635804485595}, {'brand': 'Huawei', 'count': 2443, 'percentage': 0.02280130293159609}, {'brand': 'Gionee', 'count': 2380, 'percentage': 0.022213303715595045}, {'brand': 'Asus', 'count': 2036, 'percentage': 0.01900264132981156}, {'brand': 'Lenovo', 'count': 1753, 'percentage': 0.01636131151825131}, {'brand': 'Others', 'count': 13359, 'percentage': 0.12468383375488833}]}",1630501498435,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 192188, 'appOpens': 2922121}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 60222, 'percentage': 0.3133494286844132}, {'brand': 'Vivo', 'count': 32251, 'percentage': 0.16780964472287552}, {'brand': 'Samsung', 'count': 25567, 'percentage': 0.13303119861801985}, {'brand': 'Oppo', 'count': 22237, 'percentage': 0.1157044144275397}, {'brand': 'Realme', 'count': 11862, 'percentage': 0.06172081503527796}, {'brand': 'Huawei', 'count': 4083, 'percentage': 0.021244822777696837}, {'brand': 'Apple', 'count': 3816, 'percentage': 0.019855558099361043}, {'brand': 'Gionee', 'count': 3711, 'percentage': 0.019309218057318875}, {'brand': 'Asus', 'count': 3257, 'percentage': 0.016946947780298458}, {'brand': 'Micromax', 'count': 2988, 'percentage': 0.015547276624971382}, {'brand': 'Others', 'count': 22194, 'percentage': 0.1154806751722272}]}",1630501499594,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 7469508, 'appOpens': 749111705}, 'usersByDevice': None}",1692619329304,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 7159660, 'appOpens': 678798431}, 'usersByDevice': None}",1692619147775,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 6238349, 'appOpens': 501411120}, 'usersByDevice': None}",1669732318267,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 6562237, 'appOpens': 543206487}, 'usersByDevice': None}",1669732449646,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 5916961, 'appOpens': 448503438}, 'usersByDevice': [{'brand': 'Vivo', 'count': 1531319, 'percentage': 0.2588016044046936}, {'brand': 'Xiaomi', 'count': 1301387, 'percentage': 0.21994179106470366}, {'brand': 'Samsung', 'count': 843988, 'percentage': 0.14263876337870066}, {'brand': 'Oppo', 'count': 702141, 'percentage': 0.11866581510339513}, {'brand': 'Realme', 'count': 629948, 'percentage': 0.1064647882587024}, {'brand': 'Micromax', 'count': 255953, 'percentage': 0.043257510063020525}, {'brand': 'OnePlus', 'count': 99485, 'percentage': 0.01681352978327895}, {'brand': 'Apple', 'count': 96555, 'percentage': 0.016318343149464735}, {'brand': 'Tecno', 'count': 57754, 'percentage': 0.009760753873483364}, {'brand': 'Infinix', 'count': 53501, 'percentage': 0.009041972728905936}, {'brand': 'Others', 'count': 344930, 'percentage': 0.058295128191651086}]}",1651127683474,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 6846822, 'appOpens': 354976814}, 'usersByDevice': None}",1674558328172,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 4837055, 'appOpens': 205784717}, 'usersByDevice': [{'brand': 'Vivo', 'count': 1169224, 'percentage': 0.2417222876316271}, {'brand': 'Xiaomi', 'count': 1101581, 'percentage': 0.22773795212169387}, {'brand': 'Samsung', 'count': 778803, 'percentage': 0.16100767925938406}, {'brand': 'Oppo', 'count': 550796, 'percentage': 0.11387011311634869}, {'brand': 'Realme', 'count': 397105, 'percentage': 0.08209644091291085}, {'brand': 'Micromax', 'count': 302906, 'percentage': 0.06262198796581804}, {'brand': 'Apple', 'count': 69177, 'percentage': 0.014301470626238487}, {'brand': 'OnePlus', 'count': 61100, 'percentage': 0.012631652937582888}, {'brand': 'Motorola', 'count': 41735, 'percentage': 0.008628183884615743}, {'brand': 'Huawei', 'count': 34225, 'percentage': 0.007075586281322003}, {'brand': 'Others', 'count': 330403, 'percentage': 0.06830664526245825}]}",1630501500254,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 5206084, 'appOpens': 276486076}, 'usersByDevice': [{'brand': 'Vivo', 'count': 1306833, 'percentage': 0.25102034465828826}, {'brand': 'Xiaomi', 'count': 1175329, 'percentage': 0.22576066771108572}, {'brand': 'Samsung', 'count': 796963, 'percentage': 0.1530830082649454}, {'brand': 'Oppo', 'count': 605302, 'percentage': 0.11626819697876561}, {'brand': 'Realme', 'count': 464310, 'percentage': 0.0891860369521506}, {'brand': 'Micromax', 'count': 283826, 'percentage': 0.05451813685680062}, {'brand': 'Apple', 'count': 75098, 'percentage': 0.014425045773368237}, {'brand': 'OnePlus', 'count': 74197, 'percentage': 0.014251979030687941}, {'brand': 'Motorola', 'count': 41449, 'percentage': 0.007961646412159313}, {'brand': 'Infinix', 'count': 38832, 'percentage': 0.007458965318269932}, {'brand': 'Others', 'count': 343945, 'percentage': 0.06606597204347836}]}",1634575168312,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 4514551, 'appOpens': 124648704}, 'usersByDevice': [{'brand': 'Vivo', 'count': 1059097, 'percentage': 0.23459630869160633}, {'brand': 'Xiaomi', 'count': 1035868, 'percentage': 0.22945094650608666}, {'brand': 'Samsung', 'count': 741544, 'percentage': 0.16425642328550502}, {'brand': 'Oppo', 'count': 511992, 'percentage': 0.11340928477715724}, {'brand': 'Realme', 'count': 338436, 'percentage': 0.07496559458515364}, {'brand': 'Micromax', 'count': 315253, 'percentage': 0.0698304216742706}, {'brand': 'Apple', 'count': 63748, 'percentage': 0.014120562598584002}, {'brand': 'OnePlus', 'count': 54838, 'percentage': 0.012146944402665958}, {'brand': 'Motorola', 'count': 42166, 'percentage': 0.009340020746249183}, {'brand': 'Huawei', 'count': 35061, 'percentage': 0.007766220826833056}, {'brand': 'Others', 'count': 316548, 'percentage': 0.07011727190588832}]}",1630501499818,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 5565481, 'appOpens': 251752583}, 'usersByDevice': [{'brand': 'Vivo', 'count': 1423389, 'percentage': 0.2557530966326181}, {'brand': 'Xiaomi', 'count': 1243356, 'percentage': 0.2234049491858835}, {'brand': 'Samsung', 'count': 821562, 'percentage': 0.14761742965253138}, {'brand': 'Oppo', 'count': 651316, 'percentage': 0.11702780047223232}, {'brand': 'Realme', 'count': 551719, 'percentage': 0.09913231219368102}, {'brand': 'Micromax', 'count': 262792, 'percentage': 0.04721820090662424}, {'brand': 'OnePlus', 'count': 87470, 'percentage': 0.015716521177594533}, {'brand': 'Apple', 'count': 87360, 'percentage': 0.015696756488792252}, {'brand': 'Infinix', 'count': 47609, 'percentage': 0.008554336992615732}, {'brand': 'Tecno', 'count': 44668, 'percentage': 0.00802590108563842}, {'brand': 'Others', 'count': 344240, 'percentage': 0.06185269521178852}]}",1643295782949,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 2191066, 'appOpens': 13206373}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 521922, 'percentage': 0.2382045999527171}, {'brand': 'Vivo', 'count': 406013, 'percentage': 0.18530386578952893}, {'brand': 'Samsung', 'count': 388144, 'percentage': 0.17714847476068726}, {'brand': 'Oppo', 'count': 225563, 'percentage': 0.10294669352726024}, {'brand': 'Micromax', 'count': 208017, 'percentage': 0.09493871932657437}, {'brand': 'Realme', 'count': 126313, 'percentage': 0.057649107785890524}, {'brand': 'Apple', 'count': 37139, 'percentage': 0.01695019684482348}, {'brand': 'OnePlus', 'count': 35168, 'percentage': 0.016050634713879}, {'brand': 'Motorola', 'count': 28701, 'percentage': 0.013099103358821688}, {'brand': 'Lenovo', 'count': 27225, 'percentage': 0.01242545865802308}, {'brand': 'Others', 'count': 186861, 'percentage': 0.08528314528179434}]}",1630501496808,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 2435058, 'appOpens': 46362341}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 582178, 'percentage': 0.2390817795715749}, {'brand': 'Vivo', 'count': 463726, 'percentage': 0.1904373530322481}, {'brand': 'Samsung', 'count': 424913, 'percentage': 0.1744981023039287}, {'brand': 'Oppo', 'count': 254200, 'percentage': 0.10439176397441047}, {'brand': 'Micromax', 'count': 225367, 'percentage': 0.09255097825185273}, {'brand': 'Realme', 'count': 145376, 'percentage': 0.059701247362485825}, {'brand': 'Apple', 'count': 40822, 'percentage': 0.016764282411342975}, {'brand': 'OnePlus', 'count': 38300, 'percentage': 0.01572857812832384}, {'brand': 'Motorola', 'count': 30550, 'percentage': 0.012545902397396695}, {'brand': 'Lenovo', 'count': 26475, 'percentage': 0.010872430964683388}, {'brand': 'Others', 'count': 203151, 'percentage': 0.0834275816017524}]}",1630501497388,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 1908898, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 454437, 'percentage': 0.23806248421864343}, {'brand': 'Vivo', 'count': 344150, 'percentage': 0.1802872652179425}, {'brand': 'Samsung', 'count': 336551, 'percentage': 0.17630643439303723}, {'brand': 'Oppo', 'count': 192191, 'percentage': 0.10068164983147344}, {'brand': 'Micromax', 'count': 187241, 'percentage': 0.09808853066009814}, {'brand': 'Realme', 'count': 109520, 'percentage': 0.05737341649475247}, {'brand': 'Apple', 'count': 32769, 'percentage': 0.017166448914504598}, {'brand': 'OnePlus', 'count': 31894, 'percentage': 0.01670806926299886}, {'brand': 'Motorola', 'count': 25968, 'percentage': 0.013603660331772573}, {'brand': 'Lenovo', 'count': 24737, 'percentage': 0.012958785644911357}, {'brand': 'Others', 'count': 169440, 'percentage': 0.0887632550298654}]}",1630501496479,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 2725900, 'appOpens': 57278977}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 649776, 'percentage': 0.23837118016068087}, {'brand': 'Vivo', 'count': 534907, 'percentage': 0.19623133643934113}, {'brand': 'Samsung', 'count': 473054, 'percentage': 0.17354048204262812}, {'brand': 'Oppo', 'count': 290835, 'percentage': 0.10669320224513004}, {'brand': 'Micromax', 'count': 243335, 'percentage': 0.08926776477493671}, {'brand': 'Realme', 'count': 169406, 'percentage': 0.06214681389632782}, {'brand': 'Apple', 'count': 44369, 'percentage': 0.016276826002421217}, {'brand': 'OnePlus', 'count': 41107, 'percentage': 0.015080157012362889}, {'brand': 'Motorola', 'count': 32554, 'percentage': 0.011942477713782604}, {'brand': 'Lenovo', 'count': 27622, 'percentage': 0.010133167027403793}, {'brand': 'Others', 'count': 218935, 'percentage': 0.08031659268498477}]}",1630501497907,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 950675, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 229221, 'percentage': 0.24111394535461644}, {'brand': 'Samsung', 'count': 174661, 'percentage': 0.1837231440818366}, {'brand': 'Vivo', 'count': 152196, 'percentage': 0.16009256580850448}, {'brand': 'Oppo', 'count': 90864, 'percentage': 0.09557840481762958}, {'brand': 'Micromax', 'count': 73053, 'percentage': 0.0768432955531596}, {'brand': 'Realme', 'count': 54968, 'percentage': 0.057819970021300654}, {'brand': 'Apple', 'count': 20055, 'percentage': 0.021095537381334316}, {'brand': 'OnePlus', 'count': 19998, 'percentage': 0.02103557998264391}, {'brand': 'Lenovo', 'count': 17504, 'percentage': 0.01841218081889184}, {'brand': 'Motorola', 'count': 16136, 'percentage': 0.01697320325032214}, {'brand': 'Others', 'count': 102019, 'percentage': 0.10731217292976043}]}",1630501494943,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 1217792, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 298538, 'percentage': 0.24514695448812276}, {'brand': 'Samsung', 'count': 222989, 'percentage': 0.18310926660710533}, {'brand': 'Vivo', 'count': 205795, 'percentage': 0.16899027091654403}, {'brand': 'Oppo', 'count': 119608, 'percentage': 0.09821710111414757}, {'brand': 'Micromax', 'count': 92998, 'percentage': 0.0763660789363044}, {'brand': 'Realme', 'count': 70527, 'percentage': 0.05791383093336136}, {'brand': 'OnePlus', 'count': 23810, 'percentage': 0.019551778957326047}, {'brand': 'Apple', 'count': 23566, 'percentage': 0.01935141633382384}, {'brand': 'Motorola', 'count': 19369, 'percentage': 0.015905014977927266}, {'brand': 'Lenovo', 'count': 18890, 'percentage': 0.015511680155560228}, {'brand': 'Others', 'count': 121702, 'percentage': 0.09993660657977717}]}",1630501495453,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 679263, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 161753, 'percentage': 0.238130149883035}, {'brand': 'Samsung', 'count': 125715, 'percentage': 0.18507558927837967}, {'brand': 'Vivo', 'count': 103265, 'percentage': 0.1520250624573987}, {'brand': 'Oppo', 'count': 62998, 'percentage': 0.09274463646628772}, {'brand': 'Micromax', 'count': 53452, 'percentage': 0.07869116969421269}, {'brand': 'Realme', 'count': 40116, 'percentage': 0.05905812623387407}, {'brand': 'OnePlus', 'count': 15860, 'percentage': 0.023348835428987004}, {'brand': 'Apple', 'count': 15418, 'percentage': 0.02269813017932671}, {'brand': 'Lenovo', 'count': 13258, 'percentage': 0.019518213122163286}, {'brand': 'Motorola', 'count': 12182, 'percentage': 0.017934143328872616}, {'brand': 'Others', 'count': 75246, 'percentage': 0.11077594392746255}]}",1630501494621,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 1579998, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 378100, 'percentage': 0.23930410038493719}, {'brand': 'Samsung', 'count': 280138, 'percentage': 0.17730275607943807}, {'brand': 'Vivo', 'count': 275135, 'percentage': 0.1741362963750587}, {'brand': 'Oppo', 'count': 155513, 'percentage': 0.09842607395705565}, {'brand': 'Micromax', 'count': 154018, 'percentage': 0.09747987022768383}, {'brand': 'Realme', 'count': 91037, 'percentage': 0.05761842736509793}, {'brand': 'Apple', 'count': 28128, 'percentage': 0.017802554180448328}, {'brand': 'OnePlus', 'count': 27785, 'percentage': 0.01758546529805734}, {'brand': 'Motorola', 'count': 22980, 'percentage': 0.014544322208002796}, {'brand': 'Lenovo', 'count': 22246, 'percentage': 0.014079764657929946}, {'brand': 'Others', 'count': 144918, 'percentage': 0.09172036926629021}]}",1630501495873,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 3401658, 'appOpens': 68493384}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 796390, 'percentage': 0.23411818589640698}, {'brand': 'Vivo', 'count': 714180, 'percentage': 0.20995055940367902}, {'brand': 'Samsung', 'count': 579423, 'percentage': 0.17033546582284287}, {'brand': 'Oppo', 'count': 377290, 'percentage': 0.110913560387317}, {'brand': 'Micromax', 'count': 282770, 'percentage': 0.0831271103679441}, {'brand': 'Realme', 'count': 227611, 'percentage': 0.06691178243080285}, {'brand': 'Apple', 'count': 50835, 'percentage': 0.014944183101299425}, {'brand': 'OnePlus', 'count': 45570, 'percentage': 0.013396408457287593}, {'brand': 'Motorola', 'count': 36651, 'percentage': 0.010774451752645327}, {'brand': 'Lenovo', 'count': 30902, 'percentage': 0.009084393551615125}, {'brand': 'Others', 'count': 260036, 'percentage': 0.07644389882815968}]}",1630501498615,bihar,state
